Transaction ID,Date,Customer,Item,Amount,Currency,Transaction Type,Payment Method,Status
efca7e8b-3ef5-4414-b2be-cb38b7d7bc4b,2024-02-09,Customer 68,Item 8,4702.62,GBP,Refund,Check,Refunded
7af34c2d-52de-44d9-b452-b724e211fafe,2023-06-25,Customer 11,Item 2,2016.42,USD,Invoice,Bank Transfer,Paid
0a8c8c81-f042-42b6-9a6e-03c82277a727,2024-12-09,Customer 86,Item 35,3456.07,GBP,Credit Memo,PayPal,Refunded
de2487cc-f777-4154-89a8-5d27a35f8727,2023-07-06,Customer 2,Item 38,440.86,GBP,Invoice,PayPal,Paid
dd245e35-2ae3-4898-880d-a2029a0fdf81,2024-01-11,Customer 12,Item 46,4537.6,AUD,Credit Memo,Credit Card,Pending
624ff44a-e444-4543-ab2b-81479ea525aa,2023-01-10,Customer 29,Item 23,986.17,EUR,Credit Memo,Bank Transfer,Paid
6a0c9ba5-412e-4c67-9ac0-6928688f09de,2024-11-19,Customer 99,Item 24,88.04,GBP,Credit Memo,Credit Card,Pending
8afab765-679e-4594-81e0-8729f6341875,2024-04-04,Customer 86,Item 44,4334.49,USD,Invoice,Check,Paid
41d2cd1b-7864-47c0-8cf0-47cdcabab32a,2024-05-26,Customer 54,Item 3,3987.03,CAD,Invoice,Bank Transfer,Paid
31dab317-076e-4d5f-9ba5-e582626315cf,2023-11-26,Customer 87,Item 35,4834.99,USD,Credit Memo,PayPal,Pending
f2ad5dd0-b3d7-48a4-92de-dc22b21d1f20,2023-05-12,Customer 18,Item 44,207.93,AUD,Credit Memo,PayPal,Paid
2514b77b-ce7d-42cd-bca5-046714bbd7a8,2023-06-07,Customer 52,Item 44,2772.33,GBP,Invoice,Credit Card,Paid
a521e982-24a5-485e-9acb-b7276d3079d9,2024-10-26,Customer 30,Item 24,3500.25,GBP,Invoice,Bank Transfer,Paid
0ab286c7-51c7-4970-8ffc-d96f4aff24be,2024-12-22,Customer 37,Item 8,512.66,CAD,Invoice,Credit Card,Paid
31b0da93-4e57-4cd8-81d7-9d9eadc1a4de,2024-07-24,Customer 100,Item 21,2619.41,GBP,Refund,Check,Refunded
4967633a-b432-4d4e-a6da-0ed4d4ef9359,2024-03-04,Customer 92,Item 30,1112.95,CAD,Invoice,Check,Paid
567a3c0c-6343-4f7c-9f20-251432070692,2023-06-13,Customer 84,Item 20,3344.42,GBP,Invoice,PayPal,Paid
5347df4e-a7f1-435e-a5c3-d3287d82ecd5,2023-09-16,Customer 95,Item 28,4089.55,GBP,Refund,Bank Transfer,Refunded
176b1115-c0aa-4e95-aa2f-e745baa24890,2023-06-10,Customer 33,Item 40,1846.9,EUR,Credit Memo,PayPal,Paid
c0d05e78-f6e0-4d01-b051-9ddf21f2db5d,2024-01-23,Customer 46,Item 23,3943.28,AUD,Invoice,Bank Transfer,Paid
dfc16017-8d26-4bf0-8d95-4601fd85c74d,2023-02-21,Customer 6,Item 36,3852.03,CAD,Invoice,Bank Transfer,Paid
479cbd0c-2b2d-42f8-8ffa-4d50c9d9d73d,2023-09-19,Customer 18,Item 15,2226.3,GBP,Refund,Credit Card,Refunded
6b82fb75-4e8c-44ca-a961-7e9b90182cfd,2023-10-12,Customer 51,Item 17,1076.27,EUR,Credit Memo,Bank Transfer,Refunded
49a70fbc-7bdb-4669-a0f5-f47d1d4e399e,2023-06-11,Customer 19,Item 29,4620.26,USD,Credit Memo,Bank Transfer,Cancelled
c0297b5a-f078-40d3-b8d6-ddff688b4b4a,2023-08-21,Customer 51,Item 32,2706.27,GBP,Refund,Credit Card,Refunded
d776a33f-a111-460c-bf82-89a734e87ed7,2024-05-11,Customer 4,Item 27,3115.17,AUD,Credit Memo,Check,Refunded
e601334a-7973-4d7b-a94e-8cbd8c9be556,2024-06-03,Customer 53,Item 6,3613.51,AUD,Invoice,Check,Paid
0b0c5bc1-fbb3-444f-a577-73983ce5435e,2023-05-27,Customer 19,Item 44,3083.24,AUD,Refund,Bank Transfer,Refunded
a88a826e-caad-43ac-8b40-88b1d3236f21,2023-08-13,Customer 49,Item 33,570.38,USD,Credit Memo,PayPal,Paid
38ec76d2-63bf-40ac-8715-081e2c1b291c,2024-04-22,Customer 67,Item 9,1528.14,CAD,Invoice,Check,Paid
f8549de3-1385-47d1-a3df-a584e88f8d4d,2024-01-02,Customer 45,Item 49,2507.36,GBP,Refund,Bank Transfer,Refunded
96c4569f-d7fd-496e-9c27-6a43a79bdf43,2024-04-17,Customer 91,Item 15,1067.66,AUD,Credit Memo,Credit Card,Refunded
4ff1af8d-4f07-4672-a789-bf1785db2dd2,2023-11-19,Customer 95,Item 30,4275.76,AUD,Invoice,PayPal,Paid
c44b57db-a661-4d46-8896-a0ab87d8873a,2024-12-29,Customer 3,Item 18,231.24,USD,Refund,Check,Refunded
b51bae5c-2a85-49e6-8ede-210a5fa9c7e5,2023-11-29,Customer 85,Item 3,67.22,EUR,Invoice,Credit Card,Paid
50503bcf-bcbd-421e-a479-dab59cdfa86c,2024-03-08,Customer 36,Item 45,2313.5,EUR,Invoice,Bank Transfer,Paid
88d09b0d-d0b0-480d-9b22-9cc5566520f8,2023-10-13,Customer 47,Item 28,2838.91,CAD,Invoice,PayPal,Paid
d750ee53-7da0-4056-8ac1-774c9b14607d,2024-01-06,Customer 46,Item 48,4730.53,EUR,Refund,Bank Transfer,Refunded
2da89cdd-3ef0-46c6-9626-8c4ec73ab5e9,2024-04-05,Customer 30,Item 47,1396.36,CAD,Invoice,Check,Paid
7cb2a39d-0bf3-4f62-a313-120baa877e9b,2023-08-07,Customer 44,Item 37,1106.4,EUR,Credit Memo,Credit Card,Pending
8407fd63-bd32-4706-8388-869f53c5e0ec,2023-03-09,Customer 94,Item 22,2288.54,USD,Credit Memo,Bank Transfer,Cancelled
806d2372-2a50-4169-9f9e-c1d0866d8f3f,2023-06-08,Customer 15,Item 35,1837.59,EUR,Invoice,Check,Paid
ebf9e6eb-c5da-4d07-b0bf-2f3a9ac4a7e0,2023-08-13,Customer 11,Item 33,24.41,AUD,Invoice,Credit Card,Paid
5a0d43b4-c03b-4a87-adbc-48c3049b4ef3,2024-12-02,Customer 93,Item 29,2070.56,CAD,Invoice,Check,Paid
6e4a5067-f804-4c3c-85ec-9bd068d1f1c1,2024-07-01,Customer 54,Item 1,4197.06,USD,Refund,Credit Card,Refunded
6e92fa40-9106-4856-98b4-98e4e4c073dc,2023-12-29,Customer 39,Item 14,422.64,EUR,Refund,Bank Transfer,Refunded
94755827-a5bd-4c80-814b-0bd50b8b4d0b,2023-09-05,Customer 78,Item 13,882.16,GBP,Invoice,Credit Card,Paid
fa01ddf8-35a7-4632-baa5-4a676979d3f6,2024-05-20,Customer 65,Item 37,2203.01,GBP,Credit Memo,PayPal,Refunded
4634a535-252c-4b29-8db2-50bc8a7cf72c,2024-06-23,Customer 25,Item 5,3436.32,EUR,Invoice,Bank Transfer,Paid
db39d60f-cf86-44e0-a435-19e1745ac49f,2024-08-22,Customer 94,Item 1,4943.11,EUR,Invoice,Credit Card,Paid
92c08e6b-04db-4bef-90ab-1d1361478d8f,2024-12-22,Customer 30,Item 36,3384.34,EUR,Invoice,Bank Transfer,Paid
877669a5-6395-4b57-b328-0c1074f4343f,2023-07-08,Customer 90,Item 3,3255.04,AUD,Invoice,Check,Paid
48a0ac0a-e0a2-4102-8eb6-e78249bbc755,2024-08-24,Customer 81,Item 29,689.47,EUR,Invoice,PayPal,Paid
538cf7e9-487a-4b6d-829c-a01bdc72a668,2023-11-29,Customer 70,Item 20,1838.22,EUR,Refund,Check,Refunded
b909598d-6bde-437d-bd1d-d843f83b6fd3,2023-09-01,Customer 17,Item 36,2136.13,EUR,Invoice,PayPal,Paid
7bb1a561-ebc0-4519-b14f-dca8c0957857,2023-01-24,Customer 44,Item 42,3551.54,USD,Credit Memo,Check,Pending
dbabc968-5d49-4ba5-be65-02cfc57b2667,2024-05-13,Customer 87,Item 41,3872.88,CAD,Invoice,PayPal,Paid
5de63dfa-9d8a-406c-b87f-e220f980eaea,2023-11-19,Customer 67,Item 6,28.88,AUD,Invoice,Credit Card,Paid
f18d1d7c-0cee-4b25-95e1-ea879cbb6f91,2023-09-02,Customer 20,Item 47,2251.56,USD,Credit Memo,Credit Card,Pending
a25a71c8-96ab-4f56-9171-e54708df6332,2024-07-30,Customer 53,Item 36,3257.09,EUR,Invoice,Credit Card,Paid
137aec48-b7f2-4c12-a17a-85c1ddb57726,2023-02-06,Customer 49,Item 11,1913.71,GBP,Refund,PayPal,Refunded
c3ddf93e-9d3c-48de-a387-fa380feeea86,2024-01-05,Customer 99,Item 19,2087.84,USD,Refund,Check,Refunded
25305f26-d37d-47bd-b71b-4694d7d2834a,2023-10-02,Customer 25,Item 46,2242.17,GBP,Invoice,Check,Paid
28d5d53d-66d3-4860-9d7b-697727ed41f5,2023-01-05,Customer 9,Item 34,1723.62,USD,Invoice,Credit Card,Paid
fa0308ca-26ac-405e-83ca-b36693403475,2023-03-25,Customer 38,Item 30,4363.38,USD,Invoice,Check,Paid
19530dbe-8cc0-4df5-ac8a-f51345c28ff6,2023-10-22,Customer 4,Item 8,3850.36,GBP,Credit Memo,Credit Card,Paid
5d2f5f15-db93-44d5-a9d1-9b2981fc5f2b,2023-10-18,Customer 74,Item 46,2111.26,CAD,Invoice,PayPal,Paid
1ea838db-aa87-434d-aab4-139ab23fd3da,2023-10-13,Customer 51,Item 15,4395.81,AUD,Invoice,Check,Paid
bca6c0ed-b4d1-4694-8fd7-adeed07b90c6,2024-12-01,Customer 33,Item 22,23.75,CAD,Invoice,PayPal,Paid
7b06b149-082b-4454-bee2-09f3e84ceba5,2023-05-03,Customer 70,Item 18,2176.34,EUR,Refund,Credit Card,Refunded
5b3cd20b-d10e-4eab-b89d-0269fc499e50,2023-05-14,Customer 37,Item 27,631.04,AUD,Invoice,Check,Paid
a78cecbd-1330-4685-9a26-574993bc3073,2024-03-19,Customer 85,Item 12,962.65,EUR,Refund,Check,Refunded
682cb059-62f0-4e60-b331-b23bee38bf17,2024-03-10,Customer 57,Item 48,3046.56,GBP,Invoice,PayPal,Paid
3611ccea-f742-473d-8822-163864a1654a,2023-02-02,Customer 96,Item 16,1215.66,GBP,Invoice,Check,Paid
161837e2-0f86-49b6-9e02-b209543b0da8,2024-10-09,Customer 99,Item 29,2640.05,CAD,Refund,Check,Refunded
c7c1efa3-62af-4679-8ad8-fc80c4f9715c,2024-06-07,Customer 85,Item 22,3884.64,USD,Refund,Credit Card,Refunded
c917a641-0867-4996-8bba-be7fd5769be2,2023-02-18,Customer 58,Item 40,3321.51,AUD,Invoice,Credit Card,Paid
70d65d4b-eac8-4524-825f-39cc9d77a255,2023-07-13,Customer 48,Item 28,1054.24,AUD,Invoice,Check,Paid
f895123f-f0a8-4e1b-ad8a-0a9528d963c1,2024-07-13,Customer 61,Item 25,2059.82,AUD,Credit Memo,Bank Transfer,Pending
5d6b80ae-3eab-45da-9f29-58132853fa5e,2024-11-23,Customer 78,Item 26,66.93,AUD,Refund,PayPal,Refunded
853465b8-7444-4147-85f8-be5e2dbf8bc5,2024-05-23,Customer 100,Item 26,3508.26,EUR,Invoice,Check,Paid
8690eb81-4d61-4922-9eaf-08880d425a03,2023-04-12,Customer 74,Item 7,2752.1,USD,Invoice,Credit Card,Paid
78f1b68a-e882-4500-a6a8-933e0fdaa8b3,2024-01-10,Customer 3,Item 5,2483.5,CAD,Credit Memo,Credit Card,Cancelled
829af7e2-a891-4703-b63a-b28a9b13c5e1,2023-02-18,Customer 79,Item 21,2189.63,USD,Invoice,PayPal,Paid
ee1d592b-3eaa-425f-a067-66f3bfab8a1b,2024-11-23,Customer 49,Item 18,266.59,AUD,Credit Memo,Credit Card,Cancelled
473ab9a0-20e4-4d5a-a8b0-9c76cccc0105,2024-05-17,Customer 34,Item 1,2528.05,EUR,Refund,Bank Transfer,Refunded
b9ebe690-7db4-4134-b466-697d6013a42f,2023-12-05,Customer 5,Item 33,3865.53,CAD,Invoice,Credit Card,Paid
85bc1d1a-0dc3-4d4a-bed1-980443d0f3d8,2023-12-07,Customer 97,Item 23,968.4,CAD,Invoice,Credit Card,Paid
8c7f7692-e0c8-47b9-b342-9d79dcedb8f1,2024-05-13,Customer 34,Item 29,3180.21,GBP,Invoice,Credit Card,Paid
c5e1c2e4-1a07-4e03-b4f5-808c8a262ced,2023-09-29,Customer 84,Item 1,2183.22,EUR,Refund,Bank Transfer,Refunded
ef22e8c9-2f04-44da-865a-0802714df156,2023-10-25,Customer 44,Item 14,4501.21,EUR,Invoice,Check,Paid
adb968ac-ba5d-4f13-bbbe-8279b8adbb6a,2023-02-07,Customer 93,Item 35,3679.97,CAD,Credit Memo,PayPal,Pending
873fa205-6246-47f0-858d-b3cf2310a871,2024-06-16,Customer 92,Item 18,1620.72,USD,Credit Memo,Credit Card,Refunded
1833aaee-acdf-46cf-b8ad-52c37ee44e42,2023-02-11,Customer 44,Item 9,4730.65,GBP,Credit Memo,Check,Cancelled
ed27afd1-48c7-4338-b90b-6adb899d9a50,2023-07-19,Customer 30,Item 27,1873.43,EUR,Invoice,Credit Card,Paid
f5e1ba27-02b6-4a1b-ac1e-ba4a5482f400,2023-01-16,Customer 69,Item 14,3362.97,AUD,Invoice,Credit Card,Paid
aba661e2-b3e0-4799-98a5-e991dafdb7d9,2024-05-31,Customer 21,Item 34,4303.69,USD,Refund,Bank Transfer,Refunded
2171b6c5-72ba-4317-9833-f877202aeb88,2023-01-05,Customer 12,Item 20,197.17,EUR,Credit Memo,Credit Card,Refunded
6d162c0a-6543-4453-a88e-6838a928e4ee,2023-07-20,Customer 55,Item 11,4048.17,GBP,Invoice,PayPal,Paid
8af82d32-5d93-43ef-be28-80e6bcb46a2f,2023-06-22,Customer 80,Item 30,2271.38,USD,Invoice,Check,Paid
efa3d9f1-67f7-4b94-9623-4a537b01941d,2023-09-28,Customer 91,Item 25,3157.14,USD,Invoice,PayPal,Paid
96ba0b4d-e46b-43ed-b92f-b230e2e5201d,2023-10-30,Customer 57,Item 23,750.85,AUD,Credit Memo,Bank Transfer,Cancelled
b7f8ced9-2fe4-4e3a-b400-15fedb556965,2024-04-29,Customer 55,Item 38,3472.6,USD,Credit Memo,Bank Transfer,Pending
d1d4b363-dcf8-4ec4-acaa-3febd07c590f,2023-04-03,Customer 51,Item 5,775.27,AUD,Invoice,Credit Card,Paid
d55634a4-a3dd-4659-ac50-83b8c6185de3,2024-06-06,Customer 46,Item 23,1966.58,AUD,Refund,Check,Refunded
d05048a7-b318-4c62-b73f-4a5cbcc2a741,2024-12-08,Customer 55,Item 33,3095.47,GBP,Credit Memo,Credit Card,Paid
0c1eca88-d9ab-411f-b2eb-115816d774c3,2023-03-22,Customer 92,Item 6,3483.03,AUD,Credit Memo,Bank Transfer,Refunded
2344ff32-e2fa-4dd6-ac73-f0af9717324c,2023-06-25,Customer 22,Item 13,4759.83,GBP,Refund,Bank Transfer,Refunded
7ba468a5-2329-48d2-9adf-04f6c1515980,2024-07-01,Customer 30,Item 2,4674.76,EUR,Invoice,Credit Card,Paid
df610fd1-e01d-417e-971e-1b29ee61722a,2023-04-30,Customer 93,Item 29,3087.6,EUR,Refund,PayPal,Refunded
93bab28d-4777-4a86-a777-aeda8f293385,2023-10-14,Customer 88,Item 19,3871.04,EUR,Credit Memo,Check,Refunded
ea446bae-3cc8-482b-9da9-fa43a6ae384a,2024-11-25,Customer 80,Item 25,854.19,AUD,Invoice,Credit Card,Paid
69906471-126d-490c-a629-10854991c3fa,2024-02-07,Customer 47,Item 32,2812.15,CAD,Invoice,Check,Paid
fb07c9e5-672d-4c36-b7dc-ef4fe2ee5764,2023-09-21,Customer 14,Item 35,39.93,EUR,Refund,Bank Transfer,Refunded
2ea3abe4-9e2c-4494-9f3e-d48bf96bdea1,2023-01-14,Customer 84,Item 30,4903.99,CAD,Credit Memo,Bank Transfer,Paid
3a4bf493-a92c-4465-867f-f9eeba436e8a,2023-02-16,Customer 57,Item 31,1881.18,AUD,Refund,Bank Transfer,Refunded
9622ed38-6274-4ded-840d-04e40f8d4476,2024-08-18,Customer 36,Item 20,3861.3,EUR,Invoice,Bank Transfer,Paid
2bed3a47-97ed-4cdb-867b-e4a09b334073,2024-01-05,Customer 20,Item 42,1930.9,EUR,Invoice,PayPal,Paid
b277263d-efe5-4be8-b758-9b33544227ff,2023-08-29,Customer 62,Item 49,4942.62,AUD,Refund,Check,Refunded
8b03da0d-7ab1-40f2-9d14-c66547637088,2023-05-01,Customer 80,Item 50,4050.77,GBP,Credit Memo,PayPal,Cancelled
f064f0e1-8a02-4d69-90e4-eee0656bbba7,2024-06-18,Customer 18,Item 7,4075.0,AUD,Refund,Check,Refunded
71f0ab0f-051d-4044-8071-b8d04e7fa167,2023-04-28,Customer 80,Item 6,3421.01,CAD,Credit Memo,Bank Transfer,Pending
80a435f5-248d-45e9-9b76-4350b97ce919,2023-09-21,Customer 64,Item 8,2592.23,AUD,Invoice,Bank Transfer,Paid
37b680da-22ed-43fc-8f06-4c56d7b48a33,2023-09-24,Customer 16,Item 44,3519.36,EUR,Invoice,Check,Paid
9cb91071-ce3d-491b-acf8-8c470d07cfc2,2023-01-26,Customer 59,Item 3,4743.42,CAD,Refund,PayPal,Refunded
3b4a3e34-a8d3-4fec-aab4-e2ee0b0b549d,2023-03-06,Customer 38,Item 46,2705.28,GBP,Refund,Credit Card,Refunded
49c99401-700c-4581-b456-d2fe4421d55c,2023-09-08,Customer 51,Item 21,1151.47,EUR,Invoice,Check,Paid
3e3c5977-0030-4d4c-b5c8-0b886ce61f5c,2023-02-05,Customer 33,Item 38,844.39,AUD,Credit Memo,PayPal,Refunded
4afc27dc-6d1c-4502-acbc-cdb62aa2e261,2024-11-08,Customer 76,Item 49,3665.64,CAD,Invoice,PayPal,Paid
b28b779a-d394-43aa-b4fe-0bc9847ecb49,2024-09-19,Customer 31,Item 27,3938.99,AUD,Refund,PayPal,Refunded
5fef12a0-779b-41ee-a8f5-00c395fe5d35,2024-02-19,Customer 100,Item 11,212.53,CAD,Invoice,PayPal,Paid
ae465ca6-8e9d-4df5-a62e-acf9b4862adc,2023-09-17,Customer 10,Item 4,1822.71,GBP,Invoice,Check,Paid
fdd089bc-5745-4d79-9554-d4aee03f1586,2023-06-23,Customer 69,Item 41,2620.26,USD,Invoice,Bank Transfer,Paid
8c77913b-e4ad-4a11-a0c9-395da8182ffd,2023-08-14,Customer 22,Item 19,2723.54,USD,Invoice,PayPal,Paid
77d62770-7140-4dfe-a578-1c2462a3a439,2024-09-03,Customer 32,Item 13,122.38,EUR,Invoice,Check,Paid
af000d78-f0cf-427f-9c34-a5c9439fd232,2023-08-17,Customer 49,Item 2,3806.86,EUR,Invoice,Credit Card,Paid
875b5c7c-10a7-475c-8131-c773af57c3c6,2023-12-24,Customer 95,Item 27,3330.57,USD,Refund,Check,Refunded
33528bbd-76ac-437e-b0c0-49fa611cc4d0,2024-01-08,Customer 61,Item 12,2763.78,CAD,Invoice,PayPal,Paid
94062871-3b62-486d-9cc0-19b60ce0eae8,2023-01-31,Customer 27,Item 4,791.79,AUD,Invoice,Bank Transfer,Paid
f7920d69-8750-471c-8083-02e11946192f,2023-09-25,Customer 49,Item 49,3832.54,GBP,Invoice,PayPal,Paid
6f5401e2-515c-4ed8-b4e1-7c5aebb131f0,2023-01-21,Customer 36,Item 7,2031.07,USD,Invoice,PayPal,Paid
2fa90547-66b3-421b-bdd8-ca9f0f1c6417,2024-11-03,Customer 1,Item 22,227.02,CAD,Invoice,Check,Paid
abd50679-8475-4290-ad21-59153cf0d841,2024-01-11,Customer 81,Item 40,2924.94,USD,Credit Memo,Check,Pending
210f1a47-c291-4213-bf32-bb587ad147ce,2024-04-08,Customer 95,Item 32,1089.51,AUD,Invoice,Credit Card,Paid
ccc1dc9a-cbd9-4bd3-8874-355584e99df9,2024-04-06,Customer 90,Item 25,549.55,AUD,Refund,Check,Refunded
6df80c50-7efe-4fa5-9414-eef642fef378,2023-04-19,Customer 87,Item 13,3135.1,AUD,Refund,PayPal,Refunded
0aa6307a-1d79-4319-a0de-d1e7b2e77de4,2024-01-25,Customer 1,Item 22,1946.7,CAD,Invoice,Bank Transfer,Paid
001b4bc5-3005-47e3-8b99-446600673b2d,2024-04-04,Customer 18,Item 22,958.98,AUD,Credit Memo,PayPal,Refunded
fde18a8b-e82c-482d-82e2-1faa2d207ae2,2024-11-19,Customer 51,Item 29,4881.31,EUR,Credit Memo,Bank Transfer,Paid
50066180-e527-44c0-9e73-6c85f7f395b6,2024-11-15,Customer 49,Item 48,1963.02,CAD,Invoice,PayPal,Paid
3848077d-0c6b-4ca7-beb8-10ab2352a0b7,2024-08-11,Customer 30,Item 30,4306.86,USD,Refund,Check,Refunded
1c90890f-23e6-4529-a6fa-6e5f1a26dbac,2023-01-25,Customer 85,Item 13,3668.73,EUR,Invoice,Bank Transfer,Paid
b8e8d338-41b5-4183-8824-05bd270ed25b,2023-05-03,Customer 5,Item 25,4119.35,USD,Refund,Check,Refunded
9be7f1bf-b55c-4be3-b07b-3a4522d885cb,2024-05-22,Customer 28,Item 39,3139.19,EUR,Credit Memo,Bank Transfer,Cancelled
5f1a3ff5-c03f-48c2-909c-a0bb633356be,2024-01-08,Customer 71,Item 26,3500.17,CAD,Invoice,Bank Transfer,Paid
6ad804e1-60a1-4992-9309-e83c79625c04,2023-10-12,Customer 9,Item 3,2040.77,EUR,Invoice,Bank Transfer,Paid
9a098267-ebd5-4a11-a205-c26d22af1694,2023-12-25,Customer 82,Item 3,4237.77,CAD,Refund,Bank Transfer,Refunded
6533b9f9-b92d-4e84-8ec0-0edd3d8d58a6,2024-11-29,Customer 61,Item 37,609.69,AUD,Credit Memo,PayPal,Pending
fa297916-dfdd-40e0-b746-3eb4a2dca674,2024-09-20,Customer 39,Item 30,3967.78,GBP,Invoice,Bank Transfer,Paid
c6a283b9-823f-4ff9-a133-8c07b6696074,2024-12-01,Customer 1,Item 27,1052.8,AUD,Invoice,Check,Paid
e7823b74-897f-4454-8051-a38e3dd86913,2023-03-02,Customer 62,Item 47,3090.31,GBP,Invoice,Credit Card,Paid
3f2fe965-8e28-4f31-a6ac-7f92d7300595,2023-05-16,Customer 74,Item 2,1256.2,CAD,Invoice,PayPal,Paid
f40c76b2-da2a-4bf4-8d0d-505dcc93f308,2023-07-08,Customer 64,Item 13,4635.6,AUD,Invoice,Credit Card,Paid
0524c4dc-1446-46d6-be0a-3e3013cecbaa,2023-08-20,Customer 59,Item 19,817.73,AUD,Invoice,Credit Card,Paid
012b2111-99c4-4ed9-be4b-13dc9a857a22,2023-01-30,Customer 35,Item 47,1480.65,EUR,Credit Memo,PayPal,Paid
f0e8079c-dba2-4750-9ff9-f4b7f8be7a81,2024-02-02,Customer 68,Item 26,2840.11,CAD,Invoice,Credit Card,Paid
6684afaf-9d44-4e7b-9fa7-99f6c1961471,2023-04-18,Customer 94,Item 34,705.51,GBP,Invoice,Credit Card,Paid
66c20c67-c72b-4381-a2e0-2cbfdb6738c7,2024-09-24,Customer 58,Item 11,169.64,CAD,Credit Memo,Credit Card,Pending
ce018d3e-2731-475d-b0ce-e79552757bf4,2023-08-02,Customer 67,Item 13,916.47,GBP,Credit Memo,PayPal,Paid
0f711db6-46ec-41a1-bacd-e9fa3f6b4517,2024-04-25,Customer 46,Item 7,4911.42,USD,Invoice,PayPal,Paid
aed49c13-3282-4020-8143-33d5eb8f64b2,2024-11-13,Customer 59,Item 27,1484.28,AUD,Credit Memo,PayPal,Refunded
dc14be22-94c7-4e74-8799-af464613b216,2023-08-01,Customer 92,Item 23,2657.3,CAD,Invoice,Bank Transfer,Paid
26280539-85e8-445c-8a41-f52424e3a18b,2023-06-16,Customer 76,Item 16,2847.86,GBP,Credit Memo,PayPal,Paid
f818a66b-47dc-439d-bdbb-69c435307937,2024-04-27,Customer 35,Item 8,3899.64,USD,Invoice,Credit Card,Paid
d118c055-c1ff-400f-b0d5-fa6127208da7,2023-12-31,Customer 31,Item 23,929.36,USD,Invoice,Bank Transfer,Paid
492b9f26-bccb-4bdb-93d4-51a664bc3697,2024-11-07,Customer 12,Item 37,1278.92,USD,Invoice,PayPal,Paid
eb1ec3ad-22ab-4760-b938-49a8f9a09e55,2024-09-18,Customer 75,Item 50,2152.45,CAD,Invoice,Bank Transfer,Paid
f43061c3-e2f0-4958-b96f-934f9e0712c8,2024-02-13,Customer 26,Item 9,2274.72,USD,Credit Memo,PayPal,Paid
5c82a414-eb37-4046-8e8a-3941c014e7e6,2023-12-21,Customer 78,Item 45,2533.51,CAD,Invoice,Bank Transfer,Paid
39b3c7d4-31d0-408f-9e3c-cda22236e76a,2024-04-23,Customer 78,Item 32,1119.66,AUD,Refund,Check,Refunded
dc30c4cb-5f87-43de-8692-fe5eefd73bc6,2024-05-19,Customer 31,Item 36,2287.69,AUD,Invoice,Bank Transfer,Paid
8175df02-06c6-4923-a9d2-02a7ab1ded11,2023-04-26,Customer 67,Item 18,379.11,CAD,Invoice,Bank Transfer,Paid
08d775a3-6259-4923-a035-2806b82ee56d,2023-10-14,Customer 99,Item 41,2456.46,EUR,Credit Memo,Bank Transfer,Cancelled
6fc5c598-3c07-4da5-bd7a-d7d51727ae96,2024-09-04,Customer 14,Item 9,4960.41,AUD,Invoice,Check,Paid
ae9a2e66-27cd-4ff0-8ac2-88e18c6c4188,2024-03-27,Customer 99,Item 4,3488.88,EUR,Invoice,Bank Transfer,Paid
753830f5-e47d-4d66-97ed-e1f351acbb12,2023-06-13,Customer 75,Item 4,2489.25,EUR,Refund,PayPal,Refunded
5a26512d-869e-47fa-8e8b-a2b075bc7216,2024-05-04,Customer 46,Item 2,1617.73,EUR,Refund,Credit Card,Refunded
46101e94-e7ff-4501-afd9-a5ba2ec39c1a,2025-01-01,Customer 65,Item 46,2812.4,CAD,Refund,Bank Transfer,Refunded
40f4057a-61d9-4466-8490-8478fb936d73,2024-06-04,Customer 10,Item 9,1988.17,GBP,Invoice,Credit Card,Paid
8d2e0af1-3d7e-495c-98b4-c89aff896048,2023-11-21,Customer 33,Item 7,1421.32,EUR,Invoice,Check,Paid
1fed488f-663b-43b6-9f16-3f162f7d7e5e,2024-09-30,Customer 72,Item 27,275.46,GBP,Refund,Check,Refunded
1ae63e3b-d243-4605-952a-4a17e27d3185,2024-03-25,Customer 25,Item 28,4604.06,USD,Invoice,Bank Transfer,Paid
4eb291c4-000f-4892-913b-55c4c28fc92e,2024-12-07,Customer 8,Item 37,717.55,GBP,Refund,Check,Refunded
74c74200-dc44-4080-a620-d6bcadd52ffb,2024-02-01,Customer 100,Item 21,768.76,CAD,Credit Memo,Check,Paid
10158199-a1c3-4493-b121-39c3acd50a70,2023-07-11,Customer 62,Item 8,2807.25,USD,Invoice,Bank Transfer,Paid
cd79d07f-aba9-4ef0-b0e7-d9c684788176,2024-08-25,Customer 90,Item 23,4564.23,GBP,Invoice,Bank Transfer,Paid
032bec6b-48f0-4626-a6e7-715a00361580,2023-11-02,Customer 68,Item 17,1730.4,GBP,Invoice,Check,Paid
78b4e3e2-4b7f-4561-a425-19cfd67fd804,2023-07-15,Customer 65,Item 30,4598.02,GBP,Invoice,Credit Card,Paid
d3311613-8c25-4739-887f-eb9a816d905d,2023-02-15,Customer 7,Item 7,2230.73,EUR,Credit Memo,Credit Card,Pending
2a139b57-61e5-4800-9bf3-e8e54cabf570,2024-07-26,Customer 37,Item 19,3095.0,AUD,Invoice,PayPal,Paid
57758a39-ef7b-4d8f-b9b9-29e84ce33df6,2024-03-11,Customer 83,Item 11,965.11,EUR,Invoice,Credit Card,Paid
7a140a16-84df-4107-b85b-5c7d3f899162,2023-01-26,Customer 52,Item 17,2019.89,GBP,Refund,PayPal,Refunded
