"Product ID","Product Name","Category","Brand","Unit Size","Price","Stock Quantity","Reorder Level","Location","Organic","Discount Available","Supplier","Expiration Date","Shelf Life (days)","Popularity Score","Seasonal Item","Online Availability","Weight (grams)","Dimensions (cm)","Barcode","Origin Country","Allergens","Rating","Reviews Count","Promotional Price"
355432,"Canned Beans","Snacks","BrandB","6-pack",5.46,434,49,"Refrigerated","No","No","Supplier9","2024-05-26",191,2.53,"No","Yes",774,"37x48x6",815710610803,"India","Dairy",4.2,479,3.88
434319,"Cola","Produce","BrandE","2L",23.46,191,55,"Freezer","No","No","Supplier16","2024-12-06",121,4.55,"Yes","No",4472,"47x22x9",491216161333,"Brazil","Gluten",2.6,153,18.81
878985,"Carrots","Frozen","BrandA","12-pack",13.39,227,15,"Produce Section","No","No","Supplier12","2024-06-10",296,4.84,"Yes","Yes",1590,"27x45x14",114655593266,"Brazil","Gluten",3.0,403,11.95
209184,"Milk","Pantry","BrandA","500g",32.34,25,62,"Aisle 2","Yes","No","Supplier1","2024-06-01",319,3.38,"No","No",2768,"35x41x12",935277699934,"Mexico","Dairy",2.9,803,27.73
529786,"Ice Cream","Meat","BrandB","1kg",9.57,93,97,"Freezer","No","No","Supplier7","2024-08-10",237,4.45,"No","Yes",3264,"32x41x17",185585802063,"China","Nuts",4.2,381,8.42
133575,"Milk","Snacks","BrandB","750g",6.62,106,45,"Aisle 2","Yes","No","Supplier7","2024-07-05",293,3.09,"No","Yes",3664,"17x39x9",640557423838,"Brazil","None",1.1,862,5.5
801042,"Salmon Fillet","Meat","BrandB","1L",42.06,371,46,"Produce Section","No","No","Supplier12","2024-03-01",71,2.35,"Yes","Yes",1772,"22x13x18",135391601803,"USA","Dairy",2.0,718,35.45
681954,"Paper Towels","Bakery","BrandB","1L",37.59,374,99,"Freezer","Yes","No","Supplier8","2024-06-06",209,3.68,"Yes","Yes",1061,"38x27x6",313749991223,"Canada","Dairy",1.0,983,34.29
504584,"Ice Cream","Snacks","BrandE","6-pack",13.84,125,65,"Freezer","Yes","No","Supplier1","2024-05-01",220,1.85,"Yes","No",1420,"15x12x9",912259240105,"Canada","Soy",4.1,734,11.83
775378,"Frozen Pizza","Frozen","BrandA","6-pack",39.52,175,89,"Aisle 1","Yes","No","Supplier7","2024-10-08",191,2.03,"Yes","No",258,"12x41x17",996490215655,"China","Dairy",1.7,683,32.13
478706,"Milk","Meat","BrandD","6-pack",13.66,25,92,"Aisle 1","No","Yes","Supplier18","2024-07-09",90,1.52,"Yes","No",2099,"42x12x6",220705885746,"Mexico","Nuts",4.3,977,11.74
395559,"Paper Towels","Dairy","BrandB","500g",5.82,349,18,"Produce Section","No","No","Supplier14","2024-08-01",86,2.06,"No","Yes",951,"41x46x8",122838760262,"Mexico","Soy",3.3,294,4.1
926074,"Laundry Detergent","Beverages","BrandD","2L",42.44,331,51,"Aisle 2","No","No","Supplier15","2024-07-20",13,1.01,"Yes","No",1314,"40x39x8",279594696334,"Canada","Gluten",3.0,688,31.37
324341,"Paper Towels","Household","BrandC","750g",22.57,238,75,"Aisle 1","No","No","Supplier18","2024-04-21",249,2.02,"No","No",358,"14x48x11",296763715076,"India","Soy",2.5,66,19.83
549513,"Chicken Breast","Household","BrandE","1L",9.66,365,52,"Aisle 3","Yes","No","Supplier19","2024-02-18",237,2.76,"Yes","Yes",3059,"15x35x13",156182694347,"USA","Gluten",4.8,377,8.85
861458,"Carrots","Frozen","BrandB","500g",39.67,351,19,"Aisle 2","Yes","Yes","Supplier14","2024-04-15",90,3.66,"No","No",3038,"39x38x17",185729958065,"India","Nuts",1.6,517,28.87
658196,"Ice Cream","Produce","BrandE","750g",31.5,58,15,"Refrigerated","Yes","Yes","Supplier10","2024-07-16",91,3.14,"Yes","No",3129,"27x22x9",403897604485,"Canada","Soy",2.1,1000,27.77
327325,"Ice Cream","Pantry","BrandD","6-pack",5.62,363,87,"Produce Section","Yes","Yes","Supplier2","2024-02-04",9,2.69,"No","No",4431,"42x24x14",274938113032,"Brazil","Gluten",2.6,328,4.99
903566,"Ground Beef","Snacks","BrandE","750g",3.56,419,34,"Produce Section","Yes","No","Supplier9","2024-08-15",155,1.2,"Yes","No",2892,"22x20x5",856038155865,"Canada","Soy",3.9,798,2.66
889867,"Chicken Breast","Frozen","BrandC","2L",13.18,277,10,"Refrigerated","No","Yes","Supplier13","2024-12-06",46,2.69,"No","No",4424,"18x35x10",351116626070,"Mexico","Gluten",4.5,569,10.59
831882,"Chicken Breast","Pantry","BrandD","500g",46.61,9,43,"Aisle 3","Yes","No","Supplier15","2024-11-17",279,2.05,"No","No",2863,"17x19x13",199239107580,"India","Gluten",3.5,758,40.45
523627,"Salmon Fillet","Produce","BrandD","1kg",45.26,66,80,"Produce Section","No","No","Supplier6","2024-08-31",271,2.04,"No","Yes",250,"20x19x14",435879707446,"India","Nuts",5.0,259,37.58
631061,"Cookies","Household","BrandE","12-pack",13.81,452,77,"Refrigerated","No","No","Supplier16","2024-07-30",133,1.96,"No","No",2934,"25x44x12",657654054192,"Brazil","Gluten",1.2,292,10.64
110968,"Croissant","Seafood","BrandB","1kg",16.34,250,42,"Freezer","Yes","No","Supplier20","2024-03-06",17,1.36,"Yes","No",2717,"37x44x18",452645535978,"India","Gluten",4.1,977,14.51
374598,"Laundry Detergent","Beverages","BrandC","500g",37.27,26,29,"Aisle 1","Yes","Yes","Supplier11","2024-12-19",280,2.91,"Yes","No",2067,"32x44x17",153797566929,"India","Soy",3.5,611,33.7
545579,"Chips","Pantry","BrandB","1kg",38.46,130,53,"Produce Section","No","No","Supplier17","2024-06-11",92,4.37,"Yes","No",2122,"30x48x7",803187370819,"China","Gluten",1.3,269,29.61
469367,"Apples","Beverages","BrandE","750g",2.31,279,67,"Refrigerated","Yes","No","Supplier7","2024-11-07",225,2.04,"Yes","No",1162,"46x38x6",467507147049,"USA","None",2.9,5,1.72
790133,"Tea","Meat","BrandC","2L",15.9,159,16,"Aisle 2","Yes","Yes","Supplier9","2024-07-20",263,2.66,"No","Yes",2933,"32x45x12",326129080948,"India","Dairy",4.3,939,13.32
240704,"Canned Beans","Dairy","BrandB","500g",4.57,360,34,"Freezer","Yes","Yes","Supplier3","2024-02-03",223,4.97,"Yes","No",2965,"35x19x10",774830384170,"Mexico","None",4.4,966,3.43
864783,"Tea","Bakery","BrandA","750g",29.9,423,77,"Produce Section","Yes","No","Supplier16","2024-07-09",317,1.59,"No","Yes",2646,"48x31x12",488908673409,"Brazil","Dairy",3.1,151,21.29
191546,"Salmon Fillet","Seafood","BrandC","500g",48.64,51,71,"Produce Section","No","Yes","Supplier17","2024-10-04",7,2.93,"Yes","Yes",238,"11x47x10",413365678030,"China","Soy",3.7,950,36.43
384082,"Paper Towels","Snacks","BrandE","2L",23.1,405,70,"Freezer","Yes","No","Supplier3","2024-04-05",204,4.0,"Yes","No",4446,"35x42x8",467430930266,"USA","Dairy",4.5,585,18.46
648499,"Cola","Meat","BrandE","12-pack",46.35,63,19,"Aisle 2","Yes","No","Supplier20","2024-06-16",150,4.74,"No","No",3360,"48x12x18",519953357787,"Brazil","None",2.2,336,37.77
653746,"Tea","Pantry","BrandA","500g",16.47,355,57,"Freezer","Yes","Yes","Supplier12","2024-07-03",337,1.19,"No","No",2351,"22x22x17",173669081358,"USA","Soy",2.4,355,11.61
134191,"Bread","Frozen","BrandB","750g",6.62,161,44,"Aisle 1","Yes","Yes","Supplier11","2024-08-27",333,3.89,"No","No",420,"33x12x7",430429847203,"Brazil","None",1.1,629,6.12
626900,"Paper Towels","Pantry","BrandD","750g",34.42,336,53,"Aisle 1","Yes","No","Supplier8","2024-06-11",346,1.4,"Yes","No",3794,"39x27x8",636713960339,"Canada","Nuts",3.9,366,31.99
271558,"Cola","Beverages","BrandA","750g",28.14,408,33,"Freezer","Yes","No","Supplier3","2024-06-20",277,3.62,"No","Yes",1174,"30x42x5",101328386423,"Canada","Soy",2.2,297,24.14
400215,"Croissant","Household","BrandE","6-pack",20.98,387,31,"Refrigerated","No","Yes","Supplier19","2024-01-29",152,2.3,"No","Yes",3805,"14x37x7",186117654157,"Brazil","Nuts",4.7,916,19.86
790687,"Milk","Frozen","BrandA","2L",29.44,81,48,"Produce Section","No","Yes","Supplier2","2024-10-21",320,1.64,"No","Yes",897,"43x35x18",855245968882,"Mexico","Soy",4.4,980,25.44
854341,"Salmon Fillet","Household","BrandA","250ml",17.42,490,28,"Refrigerated","Yes","No","Supplier19","2024-05-11",223,2.5,"No","No",660,"46x42x12",154943109082,"Mexico","None",1.0,864,13.95
294722,"Pasta","Pantry","BrandD","12-pack",19.92,437,76,"Refrigerated","No","Yes","Supplier4","2024-06-16",103,3.71,"No","Yes",3979,"46x49x11",804946898184,"India","None",3.2,484,16.14
542566,"Ice Cream","Pantry","BrandB","2L",33.03,404,10,"Produce Section","No","Yes","Supplier3","2024-07-30",240,4.93,"Yes","No",2648,"37x21x13",563732795149,"China","Dairy",1.0,87,27.32
987212,"Bread","Bakery","BrandC","1kg",17.6,490,56,"Produce Section","No","No","Supplier5","2024-02-07",175,2.74,"No","No",4917,"29x37x20",431944851953,"Canada","Gluten",1.4,85,12.49
247435,"Pasta","Pantry","BrandE","250ml",20.25,60,81,"Refrigerated","No","Yes","Supplier2","2024-09-27",331,2.51,"No","No",1544,"41x35x15",472685363338,"Canada","Soy",4.8,123,14.22
265563,"Canned Beans","Produce","BrandA","1L",4.53,115,23,"Aisle 2","Yes","No","Supplier20","2024-03-16",53,1.67,"No","Yes",4891,"26x45x11",745888315871,"Brazil","None",1.8,386,4.02
333142,"Croissant","Household","BrandA","2L",20.61,10,73,"Refrigerated","No","Yes","Supplier19","2024-10-10",9,4.61,"No","No",1222,"46x29x12",250186958468,"China","None",4.2,805,15.0
651042,"Milk","Bakery","BrandC","6-pack",19.49,204,44,"Produce Section","No","No","Supplier15","2024-04-23",43,3.95,"No","Yes",3380,"36x20x9",671207455415,"Canada","None",3.6,759,18.15
864270,"Cookies","Dairy","BrandD","250ml",39.07,483,11,"Aisle 1","Yes","No","Supplier12","2024-04-20",164,3.99,"Yes","Yes",3983,"31x34x13",704601672611,"China","Soy",1.5,464,30.84
711851,"Canned Beans","Seafood","BrandC","250ml",39.51,240,25,"Aisle 2","No","No","Supplier15","2024-06-05",343,2.25,"No","Yes",3123,"40x24x12",619184394962,"USA","Nuts",4.3,4,34.26
466910,"Pasta","Meat","BrandC","2L",25.24,307,66,"Refrigerated","No","No","Supplier8","2024-09-27",320,3.54,"No","No",3324,"14x10x8",922107991284,"Brazil","Gluten",3.6,781,23.44
794765,"Croissant","Frozen","BrandC","1L",39.09,495,71,"Aisle 1","Yes","Yes","Supplier12","2024-05-09",362,3.71,"Yes","Yes",4845,"26x22x11",163237441426,"China","None",2.5,783,31.43
816214,"Cheese","Seafood","BrandE","750g",46.11,472,83,"Refrigerated","No","Yes","Supplier19","2024-12-13",10,1.13,"No","No",4182,"16x27x11",450573023032,"Canada","None",3.4,601,37.78
437354,"Ice Cream","Meat","BrandB","1kg",37.39,359,25,"Produce Section","Yes","Yes","Supplier2","2024-05-30",170,1.46,"Yes","Yes",563,"44x22x18",960393607580,"India","Soy",4.8,812,26.96
673518,"Paper Towels","Pantry","BrandB","12-pack",25.37,198,54,"Aisle 2","No","Yes","Supplier4","2024-02-27",22,1.68,"No","Yes",4904,"13x29x17",408430593074,"China","Gluten",2.8,933,23.21
373644,"Ground Beef","Seafood","BrandA","6-pack",31.3,292,92,"Aisle 2","Yes","Yes","Supplier11","2024-10-01",273,2.21,"No","Yes",1785,"10x44x16",921477338671,"Brazil","Nuts",3.8,484,24.62
713314,"Cola","Produce","BrandA","750g",7.9,325,79,"Aisle 1","No","Yes","Supplier15","2024-02-12",205,4.77,"Yes","Yes",187,"21x41x15",661765544584,"India","Soy",2.1,964,6.33
179500,"Salmon Fillet","Meat","BrandA","12-pack",4.69,24,84,"Freezer","Yes","No","Supplier17","2024-09-01",56,2.32,"No","No",1397,"26x27x20",886552289976,"China","Nuts",2.2,252,4.06
294726,"Chicken Breast","Seafood","BrandD","500g",36.33,137,51,"Refrigerated","No","Yes","Supplier5","2024-06-11",330,2.09,"Yes","Yes",4179,"32x47x5",299090047788,"Canada","Nuts",2.5,203,32.17
438831,"Salmon Fillet","Bakery","BrandE","750g",8.42,292,49,"Aisle 3","No","Yes","Supplier12","2024-02-17",224,3.98,"No","Yes",3141,"18x27x13",790805228280,"Mexico","None",2.6,393,5.94
830699,"Ground Beef","Snacks","BrandC","750g",36.86,99,79,"Aisle 3","No","No","Supplier1","2024-12-12",196,4.11,"No","No",3367,"43x44x13",555230645234,"Canada","Gluten",2.9,85,28.35
778997,"Cola","Household","BrandE","1L",3.46,477,33,"Aisle 2","No","No","Supplier14","2024-06-22",67,2.08,"Yes","No",2572,"45x33x15",455325818991,"China","Nuts",4.9,98,3.03
855088,"Frozen Pizza","Beverages","BrandC","1kg",32.94,243,95,"Aisle 3","No","No","Supplier16","2024-10-18",219,2.97,"No","No",3196,"40x45x12",737496413407,"Brazil","Dairy",4.1,863,28.15
709408,"Cookies","Pantry","BrandB","1kg",15.69,361,89,"Aisle 1","No","No","Supplier6","2024-11-07",44,4.41,"Yes","No",2337,"28x34x7",502758197567,"Canada","None",4.3,990,12.81
114716,"Carrots","Seafood","BrandA","1L",24.31,434,49,"Aisle 3","No","No","Supplier13","2024-06-18",67,1.43,"No","No",1079,"10x39x14",594596774033,"USA","Nuts",1.6,790,19.73
394610,"Apples","Pantry","BrandA","12-pack",2.61,333,46,"Freezer","Yes","No","Supplier7","2024-05-17",308,1.73,"Yes","Yes",369,"23x34x10",196140078035,"USA","Nuts",4.6,951,2.35
616030,"Ground Beef","Pantry","BrandD","2L",26.35,283,51,"Aisle 3","Yes","No","Supplier10","2024-02-14",209,4.07,"Yes","No",4232,"47x20x16",148216074296,"Brazil","Dairy",2.1,796,21.22
770127,"Shrimp","Household","BrandB","12-pack",40.57,171,54,"Aisle 3","No","Yes","Supplier13","2024-07-28",165,4.18,"Yes","Yes",350,"17x28x10",357631612234,"Canada","Gluten",3.1,260,32.29
106950,"Milk","Seafood","BrandB","750g",34.56,164,50,"Produce Section","No","Yes","Supplier19","2024-11-16",284,2.18,"No","Yes",830,"14x35x6",671844432841,"Canada","Soy",3.8,7,30.83
755497,"Carrots","Seafood","BrandD","6-pack",21.41,277,27,"Aisle 3","No","Yes","Supplier8","2024-05-22",227,4.79,"Yes","No",2679,"50x37x20",462962896998,"Brazil","Soy",4.5,354,17.35
912739,"Chips","Seafood","BrandE","1kg",48.69,282,79,"Aisle 3","No","Yes","Supplier14","2024-08-03",162,3.3,"Yes","No",4715,"36x34x19",884867169540,"Canada","Soy",2.3,264,41.67
461243,"Canned Beans","Pantry","BrandC","250ml",4.39,84,72,"Refrigerated","Yes","No","Supplier6","2024-08-27",237,1.03,"No","Yes",4087,"44x20x12",589656985125,"India","Nuts",1.8,213,3.6
444573,"Canned Beans","Bakery","BrandB","2L",27.14,216,63,"Aisle 3","Yes","Yes","Supplier15","2024-09-20",314,4.61,"Yes","No",418,"36x12x7",247342567507,"USA","None",4.8,838,21.95
737091,"Frozen Pizza","Meat","BrandA","1kg",35.46,13,26,"Freezer","Yes","No","Supplier11","2024-10-14",231,2.48,"No","Yes",1753,"21x13x14",475904286194,"Brazil","None",4.8,86,25.84
752168,"Pasta","Snacks","BrandA","12-pack",20.18,197,97,"Aisle 2","Yes","No","Supplier7","2024-04-28",329,1.65,"No","Yes",2199,"17x38x20",588557640865,"China","Dairy",3.6,363,14.8
755470,"Ice Cream","Household","BrandA","250ml",35.69,304,15,"Aisle 1","Yes","Yes","Supplier19","2024-04-30",28,1.72,"No","No",626,"10x24x8",200927333104,"China","Gluten",1.7,890,29.91
233793,"Cheese","Produce","BrandA","12-pack",16.66,448,57,"Freezer","Yes","No","Supplier15","2024-10-31",254,3.61,"Yes","Yes",3878,"40x45x10",905705973336,"Brazil","None",4.4,525,13.01
266201,"Cheese","Household","BrandA","1L",42.64,97,15,"Produce Section","No","Yes","Supplier10","2024-02-09",40,4.43,"Yes","Yes",3338,"19x13x19",758824503253,"USA","Soy",3.8,557,39.6
516348,"Cookies","Pantry","BrandD","12-pack",48.06,130,76,"Refrigerated","No","No","Supplier1","2024-02-08",102,4.81,"Yes","No",4949,"24x12x15",349121563457,"Mexico","Dairy",4.4,616,36.29
579660,"Frozen Pizza","Household","BrandD","2L",23.3,464,89,"Refrigerated","Yes","Yes","Supplier4","2024-10-29",117,4.89,"Yes","Yes",4179,"46x10x13",108858890797,"Canada","Soy",3.7,58,19.55
469854,"Salmon Fillet","Dairy","BrandA","500g",33.16,428,56,"Freezer","Yes","No","Supplier14","2024-03-02",49,3.47,"No","Yes",1164,"21x15x16",971251450523,"Brazil","None",3.5,180,29.96
472045,"Pasta","Dairy","BrandA","1L",33.75,384,79,"Freezer","No","No","Supplier20","2024-05-03",318,3.17,"Yes","No",4818,"35x34x15",281455929260,"India","Soy",3.5,244,24.25
284091,"Laundry Detergent","Beverages","BrandE","250ml",9.96,86,36,"Produce Section","Yes","Yes","Supplier13","2024-05-26",264,3.88,"Yes","No",1410,"21x17x7",558790198949,"Brazil","None",2.8,44,7.62
497642,"Chicken Breast","Pantry","BrandC","2L",6.23,175,65,"Aisle 2","No","No","Supplier15","2024-08-15",263,4.94,"Yes","No",4130,"43x24x12",267490939312,"Mexico","Dairy",4.9,793,4.61
100951,"Milk","Beverages","BrandC","250ml",22.63,245,43,"Freezer","Yes","No","Supplier9","2024-04-04",102,2.87,"No","No",2723,"24x42x11",473010418859,"India","Soy",4.7,840,20.69
771406,"Tea","Household","BrandD","6-pack",13.35,281,46,"Freezer","No","Yes","Supplier19","2024-02-14",45,3.17,"Yes","Yes",4287,"14x44x13",206519341983,"Mexico","Nuts",3.9,657,9.77
854510,"Paper Towels","Snacks","BrandE","6-pack",21.66,19,31,"Aisle 1","Yes","Yes","Supplier10","2024-02-05",175,3.66,"Yes","No",1815,"36x19x9",286256274638,"USA","None",1.7,116,19.48
536206,"Salmon Fillet","Meat","BrandC","750g",7.07,318,71,"Refrigerated","Yes","Yes","Supplier4","2024-03-06",65,3.45,"Yes","No",4043,"35x43x8",630410566675,"China","Soy",2.5,684,6.51
108143,"Tea","Dairy","BrandC","750g",14.51,254,98,"Aisle 2","No","No","Supplier1","2024-08-03",65,3.64,"Yes","Yes",2592,"27x49x8",310062518550,"Mexico","Gluten",4.0,167,10.87
367508,"Ice Cream","Household","BrandA","12-pack",39.2,421,48,"Aisle 2","Yes","Yes","Supplier11","2024-03-21",51,1.78,"No","No",1402,"24x16x7",919553305160,"USA","Nuts",3.9,762,34.21
792202,"Tea","Produce","BrandE","1kg",35.15,381,34,"Aisle 1","No","Yes","Supplier13","2024-02-17",293,4.83,"Yes","No",3015,"34x46x17",532642407764,"India","None",3.5,878,30.14
582420,"Chips","Snacks","BrandA","250ml",18.02,351,16,"Produce Section","Yes","No","Supplier10","2024-05-16",350,3.4,"Yes","No",1146,"11x33x10",163105228415,"India","Gluten",3.2,755,13.69
980591,"Milk","Bakery","BrandD","750g",19.38,415,60,"Aisle 1","Yes","No","Supplier19","2024-07-15",131,2.43,"No","Yes",1118,"36x13x13",544969041846,"Canada","None",4.1,374,15.52
516349,"Ground Beef","Dairy","BrandB","1kg",6.86,145,93,"Refrigerated","Yes","No","Supplier15","2024-12-25",139,4.97,"Yes","No",3587,"37x43x10",101150955613,"USA","Soy",3.3,236,5.8
942885,"Frozen Pizza","Beverages","BrandB","2L",31.74,207,20,"Aisle 3","Yes","Yes","Supplier18","2024-08-26",101,1.96,"Yes","No",1791,"42x26x8",485536693291,"Canada","Dairy",4.8,629,29.17
876445,"Milk","Produce","BrandD","6-pack",35.82,432,93,"Aisle 1","No","No","Supplier17","2024-03-30",194,3.45,"No","No",3517,"45x28x19",471547753649,"Canada","Soy",2.5,668,33.38
539742,"Croissant","Dairy","BrandA","6-pack",29.54,491,83,"Aisle 3","No","No","Supplier9","2024-06-21",270,4.76,"Yes","No",789,"42x26x14",192110561406,"India","Dairy",3.3,33,26.66
767370,"Chicken Breast","Bakery","BrandB","1kg",29.29,115,92,"Freezer","No","No","Supplier6","2024-03-16",143,1.73,"Yes","Yes",3710,"49x24x8",690974816710,"Brazil","None",2.2,642,21.12
549283,"Shrimp","Produce","BrandA","2L",18.02,499,89,"Freezer","Yes","No","Supplier9","2024-11-26",74,4.2,"No","No",1956,"45x23x10",930364719759,"Brazil","Soy",3.9,729,16.7
266524,"Ground Beef","Meat","BrandA","1L",25.42,369,11,"Aisle 2","Yes","Yes","Supplier19","2024-12-07",295,3.74,"No","Yes",2338,"50x44x14",377459576275,"Brazil","None",4.2,328,20.36
957980,"Cookies","Meat","BrandA","750g",46.83,10,47,"Aisle 1","No","Yes","Supplier11","2024-06-22",252,4.33,"Yes","No",1255,"38x18x7",663472223883,"Mexico","Nuts",1.9,200,41.85
693983,"Cookies","Frozen","BrandE","2L",22.32,386,48,"Aisle 3","No","No","Supplier8","2024-12-11",22,4.73,"No","Yes",1513,"20x15x9",195625445238,"USA","Gluten",1.8,935,16.48
915961,"Salmon Fillet","Frozen","BrandC","12-pack",34.88,426,42,"Aisle 2","No","Yes","Supplier12","2024-06-03",293,4.21,"Yes","No",174,"41x21x17",426834864635,"India","Dairy",4.1,636,30.46
337210,"Apples","Seafood","BrandD","1kg",27.66,26,86,"Produce Section","Yes","Yes","Supplier14","2024-02-01",231,4.62,"Yes","Yes",746,"41x16x20",317526983783,"USA","Soy",4.4,543,23.82
154371,"Croissant","Bakery","BrandD","500g",33.41,488,57,"Aisle 3","No","Yes","Supplier16","2024-03-23",254,3.88,"No","Yes",201,"31x10x20",573008047153,"Mexico","None",4.9,291,24.14
103355,"Chicken Breast","Produce","BrandB","750g",14.97,158,28,"Freezer","Yes","Yes","Supplier6","2024-07-23",279,1.8,"Yes","No",1744,"29x19x17",300738245425,"USA","Nuts",1.9,98,10.88
628238,"Tea","Snacks","BrandA","1L",17.0,305,34,"Freezer","No","No","Supplier14","2024-08-29",246,1.6,"No","Yes",1730,"14x42x12",130318538423,"USA","None",2.9,72,14.53
798608,"Cookies","Produce","BrandD","1L",43.56,93,25,"Produce Section","Yes","Yes","Supplier17","2024-06-30",236,3.96,"Yes","No",494,"24x22x15",868348823641,"USA","None",1.0,270,41.27
576470,"Ice Cream","Pantry","BrandC","500g",29.99,204,52,"Aisle 1","Yes","No","Supplier14","2024-10-27",217,3.97,"No","No",4050,"21x26x13",845575672140,"USA","Dairy",1.2,351,27.47
485618,"Tea","Household","BrandD","1kg",16.37,207,61,"Freezer","No","Yes","Supplier14","2024-01-26",256,3.94,"No","No",3339,"25x26x9",142794783210,"Canada","Soy",2.2,984,13.26
509309,"Chicken Breast","Bakery","BrandD","2L",15.36,322,26,"Aisle 2","Yes","No","Supplier2","2024-06-09",126,2.46,"No","Yes",4742,"45x27x6",578215708181,"India","Soy",2.6,569,12.09
186350,"Ice Cream","Bakery","BrandA","750g",3.39,296,45,"Refrigerated","Yes","No","Supplier4","2024-09-06",189,2.86,"No","No",3599,"45x11x10",317342734941,"Brazil","Nuts",3.0,983,2.87
113865,"Cola","Beverages","BrandC","1kg",49.64,155,30,"Freezer","No","No","Supplier1","2024-02-05",29,3.15,"No","No",410,"27x40x19",235420255033,"China","Gluten",3.0,855,36.34
428103,"Croissant","Frozen","BrandB","500g",7.09,456,49,"Refrigerated","Yes","Yes","Supplier3","2024-04-23",169,3.12,"Yes","Yes",3383,"45x16x6",325534301618,"USA","Dairy",2.2,271,4.98
307569,"Apples","Pantry","BrandC","750g",40.76,443,35,"Aisle 3","No","Yes","Supplier15","2024-02-27",17,2.58,"No","No",4662,"17x30x20",848752472538,"Mexico","Nuts",3.5,4,37.23
715502,"Ice Cream","Household","BrandD","1L",12.93,440,94,"Refrigerated","No","No","Supplier11","2024-02-29",149,3.03,"Yes","Yes",3220,"10x18x8",975270139100,"Mexico","Soy",1.5,335,11.06
379408,"Cola","Produce","BrandC","12-pack",17.41,86,92,"Produce Section","No","No","Supplier12","2024-06-12",196,3.81,"No","No",2812,"14x37x7",102501606610,"USA","Gluten",1.4,34,16.28
180075,"Shrimp","Seafood","BrandE","1kg",39.2,216,37,"Produce Section","Yes","Yes","Supplier18","2024-03-31",55,4.96,"Yes","No",2511,"38x15x10",532892818948,"USA","Dairy",1.7,128,33.72
345813,"Chips","Dairy","BrandE","1kg",15.74,370,54,"Aisle 3","No","No","Supplier20","2024-05-14",240,3.88,"No","Yes",1764,"16x44x17",260234583910,"Mexico","None",2.6,436,12.46
747452,"Chicken Breast","Meat","BrandE","1kg",45.46,431,70,"Aisle 3","No","No","Supplier8","2024-07-29",78,2.91,"Yes","No",4154,"27x20x19",231676584035,"Mexico","Dairy",2.9,85,33.59
844958,"Chips","Produce","BrandA","1L",16.34,221,30,"Refrigerated","No","No","Supplier6","2024-08-09",76,2.59,"No","Yes",4472,"38x15x12",156493676416,"Brazil","Nuts",2.2,99,11.78
693613,"Pasta","Meat","BrandD","250ml",28.44,223,12,"Freezer","No","Yes","Supplier15","2024-01-10",145,3.65,"Yes","Yes",4059,"33x25x15",609651606335,"India","Gluten",3.3,239,21.82
585022,"Laundry Detergent","Beverages","BrandD","6-pack",3.73,393,27,"Produce Section","No","Yes","Supplier5","2024-05-19",110,1.22,"Yes","Yes",3610,"32x24x18",644208046534,"USA","None",4.7,598,2.96
333615,"Ice Cream","Bakery","BrandD","12-pack",34.18,135,48,"Produce Section","No","No","Supplier2","2024-10-27",94,3.27,"Yes","No",905,"48x38x12",887165943319,"Mexico","None",1.4,786,27.73
782851,"Canned Beans","Beverages","BrandD","250ml",27.94,40,37,"Aisle 3","No","Yes","Supplier11","2024-07-04",238,1.01,"Yes","Yes",4792,"10x25x14",353220083540,"Mexico","Dairy",3.4,592,22.8
312833,"Canned Beans","Pantry","BrandE","500g",32.5,58,64,"Freezer","No","No","Supplier8","2024-07-04",116,3.62,"Yes","No",4002,"26x30x16",453029945277,"China","None",2.6,421,28.11
325541,"Cola","Snacks","BrandD","2L",32.77,242,96,"Produce Section","No","Yes","Supplier10","2024-04-12",217,2.76,"Yes","No",3286,"46x45x13",668174881518,"Canada","Soy",3.9,870,25.69
377896,"Frozen Pizza","Frozen","BrandB","500g",35.17,26,95,"Aisle 3","Yes","No","Supplier15","2024-11-10",161,1.37,"No","Yes",1309,"25x18x18",642325078581,"Brazil","None",3.6,149,31.88
121174,"Croissant","Beverages","BrandB","750g",17.64,176,84,"Aisle 1","Yes","Yes","Supplier13","2024-08-26",317,4.29,"No","Yes",4505,"15x37x9",126647712135,"Brazil","Soy",4.6,52,13.78
893518,"Chips","Dairy","BrandB","750g",18.58,440,68,"Aisle 2","Yes","Yes","Supplier4","2024-09-05",243,1.72,"No","Yes",2512,"49x18x18",240972018600,"Brazil","Dairy",2.2,767,17.07
184119,"Canned Beans","Snacks","BrandC","250ml",49.62,362,57,"Produce Section","Yes","No","Supplier3","2024-05-26",313,4.74,"No","Yes",3919,"45x43x17",754913831383,"China","None",1.0,258,37.16
489110,"Croissant","Produce","BrandA","1L",34.46,417,32,"Aisle 1","No","No","Supplier20","2024-09-19",233,4.25,"No","No",106,"29x31x5",806419125315,"China","Gluten",2.0,653,26.92
604859,"Carrots","Seafood","BrandB","250ml",20.87,479,52,"Refrigerated","No","Yes","Supplier12","2024-06-08",54,4.63,"Yes","Yes",4125,"29x16x13",241217686411,"Mexico","None",3.2,289,15.96
545412,"Pasta","Pantry","BrandD","500g",48.54,127,64,"Freezer","No","Yes","Supplier14","2024-12-24",298,4.7,"Yes","No",2934,"15x39x5",618572197251,"USA","Dairy",2.2,451,35.97
